t (s),v (m/s)
38243.88528,19.55999947
38244.87995,19.69000053
38245.88727,19.81999969
38246.88899,19.96999931
38247.88809,20.06999969
38248.88535,20.15999985
38249.8796,20.25
38250.89742,20.32999992
38251.89024,20.35000038
38252.89066,20.37999916
38253.88726,20.37000084
38254.8892,20.37999916
38255.88413,20.45000076
38256.88786,20.14999962
38257.89011,20.21999931
38258.87984,20.20000076
38259.88923,20.20000076
38260.88077,20.13999939
38261.8929,20.05999947
38262.88406,19.97999954
38263.88224,19.87999916
38264.88948,19.80999947
38265.87999,19.73999977
38266.88594,19.70999908
38267.88559,19.70999908
38268.88883,19.77000046
38269.88286,19.78000069
38270.88646,19.82999992
38271.89875,19.79000092
38272.88922,19.87000084
38273.8885,19.88999939
38274.88919,19.90999985
38275.88045,19.96999931
38276.88928,19.96999931
38277.88784,20
38278.89045,20.04000092
38279.88772,19.98999977
38280.88528,20.07999992
38281.88886,20.10000038
38282.89811,20.09000015
38283.89407,20.05999947
38284.8919,20.07999992
38285.88871,20.05999947
38286.88625,20.04999924
38287.87913,20.01000023
38288.88225,19.93000031
38289.88631,19.77000046
38290.89521,19.47999954
38291.88595,19.43000031
38292.88446,19.37000084
38293.88726,19.13999939
38294.88986,18.77000046
38295.88291,18.48999977
38296.88109,18.20999908
38297.88948,18.30999947
38298.89316,18.37000084
38299.88545,18.42000008
38300.89403,18.45999908
38301.88456,18.59000015
38302.88643,18.69000053
38303.8936,18.79000092
38304.89558,18.98999977
38305.89126,19.20000076
38306.88928,19.47999954
38307.88091,19.68000031
38308.89287,19.87999916
38309.89552,20.02000046
38310.88914,20.13999939
38311.88836,20.28000069
38312.88636,20.43000031
38313.8832,20.37000084
38314.89346,19.89999962
38315.89177,19.75
38316.89329,19.62999916
38317.88272,19.54999924
38318.89906,19.47999954
38319.88744,19.47999954
38320.88344,19.47999954
38321.88704,19.43000031
38322.89845,19.42000008
38323.88833,19.37999916
38324.88147,19.43000031
38325.8864,19.46999931
38326.89209,19.67000008
38327.87642,19.75
38328.88408,19.84000015
38329.88788,19.87999916
38330.89489,19.93000031
38331.89966,19.92000008
38332.89021,19.97999954
38333.88761,19.94000053
38334.88212,19.98999977
38335.88405,20.06999969
38336.89733,20.11000061
38337.88816,20.18000031
38338.88894,20.20999908
38339.88763,20.21999931
38340.87948,20.19000053
38341.89234,20.05999947
38342.89567,19.98999977
38343.89547,19.55999947
38344.88188,19.28000069
38345.88381,19.09000015
38346.89099,18.85000038
38347.892,18.51000023
38348.88526,18.45999908
38349.88334,18.31999969
38350.88022,17.96999931
38351.89543,17.11000061
38352.88664,16.35000038
38353.89209,15.88000011
38354.89133,15.77999973
38355.88895,15.97000027
38356.88595,16.22999954
38357.88806,16.37000084
38358.89542,16.62000084
38359.88774,17.05999947
38360.89067,17.39999962
38361.88479,17.69000053
38362.89029,18.01000023
38363.88879,18.27000046
38364.8915,18.60000038
38365.88722,18.87999916
38366.89155,19.18000031
38367.89733,19.45999908
38368.89308,19.71999931
38369.89319,19.63999939
38370.89195,19.32999992
38371.88533,19.37999916
38372.88785,19.25
38373.88887,19.13999939
38374.89544,19.11000061
38375.89223,18.95999908
38376.88641,19
38377.87969,18.94000053
38378.89379,19.09000015
38379.89386,19.19000053
38380.8876,19.30999947
38381.8908,19.37000084
38382.89925,19.54000092
38383.89223,19.61000061
38384.88626,19.71999931
38385.88535,19.84000015
38386.89213,19.90999985
38387.88522,20.03000069
38388.89523,20.09000015
38389.89041,20.04000092
38390.90059,19.76000023
38391.89294,19.56999969
38392.88568,19.45000076
38393.88604,19.32999992
38394.89093,19.13999939
38395.88338,19.02000046
38396.88641,18.94000053
38397.89486,18.76000023
38398.88609,18.71999931
38399.88606,18.60000038
38400.88362,18.62999916
38401.88872,18.62000084
38402.88583,18.64999962
38403.88697,18.76000023
38404.88399,18.77000046
38405.88577,18.92000008
38406.8862,19.12999916
38407.88719,19.12000084
38408.88568,19.14999962
38409.8839,19.20000076
38410.88501,19.07999992
38411.89259,18.94000053
38412.89409,18.75
38413.88919,18.43000031
38414.88546,18.19000053
38415.88259,17.81999969
38416.88645,17.62999916
38417.89045,17.55999947
38418.88709,17.46999931
38419.88919,17.42000008
38420.88772,17.5
38421.8893,17.61000061
38422.88349,17.45999908
38423.88458,17.23999977
38424.88923,17.18000031
38425.88417,17.11000061
38426.88981,16.98999977
38427.88858,16.77000046
38428.88406,16.68000031
38429.89116,16.77000046
38430.8833,16.77000046
38431.8878,16.72999954
38432.89256,16.76000023
38433.89873,16.79000092
38434.88426,16.97999954
38435.88893,17.31999969
38436.89195,17.35000038
38437.88508,17.55999947
38438.89022,17.88999939
38439.8889,18.14999962
38440.8915,18.40999985
38441.89868,18.61000061
38442.90015,18.89999962
38443.89127,19.15999985
38444.88369,19.34000015
38445.88611,19.39999962
38446.88593,19.22999954
38447.8952,19.29000092
38448.89199,19.13999939
38449.8928,19.20000076
38450.88799,19.27000046
38451.88436,19.13999939
38452.89301,19.17000008
38453.89356,19.12999916
38454.89584,19.07999992
38455.8924,19.04999924
38456.88734,19.09000015
38457.89916,19.29000092
38458.89423,19.42000008
38459.89035,19.43000031
38460.88524,19.35000038
38461.89622,19.07999992
38462.89673,18.97999954
38463.8948,19.05999947
38464.89384,19.15999985
38465.88736,19.15999985
38466.89988,19.18000031
38467.89543,19.12999916
38468.89174,19.25
38469.88504,19.23999977
38470.89329,19.20000076
38471.89451,19.5
38472.88789,19.37000084
38473.89436,19.65999985
38474.88979,19.63999939
38475.89009,19.68000031
38476.89421,19.72999954
38477.89213,19.45000076
38478.88805,19.06999969
38479.8985,19.02000046
38480.8887,19.04000092
38481.89039,18.89999962
38482.88895,18.78000069
38483.89069,18.64999962
38484.89814,18.45999908
38485.89285,18.36000061
38486.89106,18.21999931
38487.89166,18.12999916
38488.89646,18.25
38489.89375,18.20000076
38490.89263,18.20000076
38491.88882,18.42000008
38492.90117,18.60000038
38493.88649,18.84000015
38494.89181,19.04000092
38495.8925,19.34000015
38496.89758,19.62999916
38497.8871,19.93000031
38498.89119,20.14999962
38499.89506,20.31999969
38500.89676,20.45999908
38501.89656,20.37000084
38502.88252,20.35000038
38503.88814,20.09000015
38504.89193,19.97999954
38505.87421,19.93000031
38506.89252,20.01000023
38507.89243,19.77000046
38508.89264,19.59000015
38509.88943,19.38999939
38510.88203,19.39999962
38511.89327,19.31999969
38512.88865,19.40999985
38513.89142,19.14999962
38514.89622,19.07999992
38515.89055,19.20999908
38516.88417,18.87000084
38517.89675,18.42000008
38518.89484,18.19000053
38519.88748,18.17000008
38520.8965,18.05999947
38521.89399,18.04999924
38522.89381,17.97999954
38523.88402,17.77000046
38524.8864,17.44000053
38525.89059,17.28000069
38526.89607,17.40999985
38527.89146,17.43000031
38528.89332,17.44000053
38529.89224,17.45000076
38530.88639,17.51000023
38531.8849,17.54000092
38532.88826,17.61000061
38533.89241,17.73999977
38534.89623,17.96999931
38535.8966,18.29999924
38536.89698,18.32999992
38537.89244,18.56999969
38538.89238,18.65999985
38539.89241,18.78000069
38540.87424,18.95999908
38541.8826,19.18000031
38542.8871,19.34000015
38543.87915,19.32999992
38544.89274,19.42000008
38545.8911,19.37000084
38546.89611,19.26000023
38547.89643,19.28000069
38548.88638,19.30999947
38549.88304,19.15999985
38550.89244,18.98999977
38551.89181,19.01000023
38552.88741,18.93000031
38553.89027,18.62000084
38554.89419,18.38999939
38555.88443,18.28000069
38556.89038,18.20000076
38557.88468,18.06999969
38558.88956,17.88999939
38559.88504,17.86000061
38560.88404,17.82999992
38561.88989,17.68000031
38562.89135,17.70000076
38563.88985,17.79000092
38564.89506,17.82999992
38565.88746,17.90999985
38566.8874,18.12999916
38567.88594,18.5
38568.88416,18.72999954
38569.88623,18.62999916
38570.88823,18.82999992
38571.8889,19.06999969
38572.89321,19.18000031
38573.89671,19.37000084
38574.88688,19.48999977
38575.89675,19.59000015
38576.89021,19.59000015
38577.88105,19.56999969
38578.89348,19.37999916
38579.89724,19.25
38580.89188,19.31999969
38581.89311,19.34000015
38582.88063,19.36000061
38583.88533,19.32999992
38584.89784,19.36000061
38585.88648,19.37999916
38586.89272,19.34000015
38587.88485,19.44000053
38588.89155,19.40999985
38589.89063,19.45999908
38590.88675,19.32999992
38591.89231,19.31999969
38592.89529,19.38999939
38593.88755,19.42000008
38594.89335,19.42000008
38595.88717,19.42000008
38596.89151,19.43000031
38597.89473,19.45999908
38598.88685,19.54000092
38599.88403,19.55999947
38600.88637,19.54999924
38601.8919,19.63999939
38602.89441,19.75
38603.89393,19.85000038
38604.89095,19.82999992
38605.89295,19.79000092
38606.89306,19.88999939
38607.8869,19.84000015
38608.89131,19.85000038
38609.88659,19.88999939
38610.89446,19.94000053
38611.89205,20.07999992
38612.8961,20.04999924
38613.88947,19.90999985
38614.89061,19.87999916
38615.88919,19.88999939
38616.89402,19.89999962
38617.88958,19.89999962
38618.88518,19.79000092
38619.89087,19.78000069
38620.8893,19.64999962
38621.88783,19.55999947
38622.88831,19.38999939
38623.89584,19.25
38624.89218,19.14999962
38625.89499,19.06999969
38626.89051,18.90999985
38627.88852,18.75
38628.89461,18.68000031
38629.89528,18.69000053
38630.88614,18.48999977
38631.88765,18.45999908
38632.90051,18.38999939
38633.88927,18.26000023
38634.88288,18.87999916
38635.89467,18.95000076
38636.88509,19.31999969
38637.87657,19.54999924
38638.89085,19.62999916
38639.89267,19.79000092
38640.88706,19.90999985
38641.8891,20.09000015
38642.88865,20.23999977
38643.8868,20.30999947
38644.89688,20.45000076
38645.88586,20.35000038
38646.88405,20.57999992
38647.8961,20.39999962
38648.8837,20.64999962
38649.87942,20.59000015
38650.8993,20.69000053
38651.88243,20.70999908
38652.89408,20.71999931
38653.89171,20.68000031
38654.88921,20.78000069
38655.89055,20.73999977
38656.89656,20.63999939
38657.88869,20.59000015
38658.89559,20.62999916
38659.8846,20.60000038
38660.87896,20.56999969
38661.8883,20.31999969
38662.89572,20.05999947
38663.89574,19.38999939
38664.89213,18.93000031
38665.90368,18.62000084
38666.8893,17.97999954
38667.89038,17.71999931
38668.88706,17.39999962
38669.89557,17.05999947
38670.88677,16.70000076
38671.88823,16.34000015
38672.88851,16.03000069
38673.88776,15.67000008
38674.8882,15.38000011
38675.88789,14.97000027
38676.8777,14.56999969
38677.89279,14.21000004
38678.89457,13.92000008
38679.89162,13.67000008
38680.88718,13.39000034
38681.8857,13.13000011
38682.88901,12.93999958
38683.88158,12.64999962
38684.89982,12.17000008
38685.88428,12.27000046
38686.90147,13.03999996
38687.88958,13.88000011
38688.8921,14.17000008
38689.88658,14.43000031
38690.88507,14
38691.89007,13.97000027
38692.88907,14.02999973
38693.89705,13.96000004
38694.8921,13.92000008
38695.88721,13.88000011
38696.89194,13.85999966
38697.89236,13.85999966
38698.89592,13.84000015
38699.89172,13.94999981
38700.89403,13.93999958
38701.89248,13.90999985
38702.89489,13.92000008
38703.88257,13.85000038
38704.8925,13.57999992
38705.8958,13.71000004
38706.88914,13.88000011
38707.89595,13.77000046
38708.88973,13.60000038
38709.88374,13.47999954
38710.88109,13.47000027
38711.89334,13.32999992
38712.89173,13.34000015
38713.89506,13.38000011
38714.89267,13.32999992
38715.8866,13.35000038
38716.893,13.47999954
38717.89324,13.44999981
38718.88849,13.51000023
38719.8885,13.39999962
38720.88673,12.82999992
38721.8886,12.43999958
38722.8942,12.11999989
38723.89722,12.18999958
38724.88914,12.39000034
38725.88816,12.46000004
38726.88675,12.43999958
38727.88557,12.40999985
38728.88726,12.43000031
38729.90137,12.68000031
38730.88043,12.81999969
38731.88497,13.52000046
38732.8926,14
38733.8878,13.75
38734.88987,13.53999996
38735.89335,13.68000031
38736.90099,13.72000027
38737.89094,13.80000019
38738.89865,13.82999992
38739.89419,13.86999989
38740.89477,13.93000031
38741.89699,13.94999981
38742.89178,14.03999996
38743.88739,14.02999973
38744.88872,14.06999969
38745.88839,14.11999989
38746.89598,14.18000031
38747.88243,14.18999958
38748.89409,14.14000034
38749.89971,14.02000046
38750.88572,14.01000023
38751.88643,13.92000008
38752.88597,13.76000023
38753.88992,13.68999958
38754.89622,13.63000011
38755.89356,13.56000042
38756.89545,13.47000027
38757.89261,13.32999992
38758.89185,13.22999954
38759.88684,13.15999985
38760.90443,13.11999989
38761.89407,13.05000019
38762.88516,13.02999973
38763.88452,13
38764.88947,12.89000034
38765.88581,12.84000015
38766.88742,12.85999966
38767.89565,12.88000011
38768.89213,12.93999958
38769.89299,13.03999996
38770.8919,12.85999966
38771.89252,13.10999966
38772.88579,13.11999989
38773.89628,13.22000027
38774.88758,13.39999962
38775.88882,13.51000023
38776.89808,13.63000011
38777.88356,13.76000023
38778.89708,13.77000046
38779.88737,13.80000019
38780.89188,13.81999969
38781.88414,13.82999992
38782.88704,13.84000015
38783.89254,13.69999981
38784.88632,13.68999958
38785.88499,13.81999969
38786.89165,13.82999992
38787.89343,13.86999989
38788.89188,13.84000015
38789.88686,13.81000042
38790.88631,13.85000038
38791.88718,13.85000038
38792.887,13.77999973
38793.89108,13.77000046
38794.8905,13.72999954
38795.89018,13.67000008
38796.88812,13.69999981
38797.88433,13.68000031
38798.89122,13.68999958
38799.88104,13.68000031
38800.88736,13.65999985
38801.88047,13.43999958
38802.88623,13.10000038
38803.88093,13.51000023
38804.89428,13.47999954
38805.87887,13.68000031
38806.89481,13.5
38807.89777,13.46000004
38808.89076,13.32999992
38809.8906,13.25
38810.89198,13.19999981
38811.89645,13.18000031
38812.88322,13.19999981
38813.89263,13.18000031
38814.88633,13.19999981
38815.88195,13.17000008
38816.89734,13.17000008
38817.89433,13.14000034
38818.88689,13.13000011
38819.89372,13.14999962
38820.89621,13.18000031
38821.88518,13.28999996
38822.89096,13.35000038
38823.89577,13.40999985
38824.89376,13.39999962
38825.88214,13.31999969
38826.88569,13.14000034
38827.88584,13.09000015
38828.89112,13.03999996
38829.88754,12.98999977
38830.88765,12.96000004
38831.89408,12.88000011
38832.89045,12.89999962
38833.88954,12.81000042
38834.89321,12.76000023
38835.88356,12.56999969
38836.89562,12.44999981
38837.88671,12.51000023
38838.88734,12.55000019
38839.88749,12.52000046
38840.88478,12.55000019
38841.8858,12.55000019
38842.88546,12.48999977
38843.89134,12.53999996
38844.8789,12.64999962
38845.89835,12.76000023
38846.89032,12.88000011
38847.89322,13.02999973
38848.8962,13.13000011
38849.89916,13.23999977
38850.89192,13.39000034
38851.8861,13.47000027
38852.8834,13.46000004
38853.8892,13.92000008
38854.89332,13.21000004
38855.8932,12.97999954
38856.8922,12.97000027
38857.88257,12.89999962
38858.88974,12.76000023
38859.89333,12.68999958
38860.88854,12.61999989
38861.88483,12.59000015
38862.88308,12.59000015
38863.8886,12.63000011
38864.88518,12.61999989
38865.88765,12.64999962
38866.88712,12.5
38867.88254,12.39999962
38868.88798,12.05000019
38869.88678,11.72999954
38870.89354,11.86999989
38871.89134,11.90999985
38872.89602,12
38873.8816,12.02999973
38874.89051,12.07999992
38875.90051,12.15999985
38876.89505,12.06999969
38877.89939,12.17000008
38878.89218,12.18999958
38879.88913,11.94999981
38880.88209,11.5
38881.88384,12.56000042
38882.89081,12.84000015
38883.88469,12.64999962
38884.88986,12.64000034
38885.89562,12.52000046
38886.89215,12.23999977
38887.87428,11.92000008
38888.89751,11.86999989
38889.88803,11.96000004
38890.89208,12.01000023
38891.89225,12.31999969
38892.88868,12.46000004
38893.89472,12.72999954
38894.89109,12.81000042
38895.90226,12.88000011
38896.88887,12.84000015
38897.89357,12.94999981
38898.88837,13.02999973
38899.88992,13.10000038
38900.88389,13.22999954
38901.88427,13.27999973
38902.89036,13.28999996
38903.89887,13.28999996
38904.88682,13.39000034
38905.88598,13.43999958
38906.89239,13.48999977
38907.89152,13.47000027
38908.88464,13.51000023
38909.88736,13.52999973
38910.89616,13.52999973
38911.88447,13.5
38912.88948,13.52000046
38913.88348,13.36999989
38914.88715,12.94999981
38915.89133,12.98999977
38916.88474,12.89000034
38917.88764,12.85000038
38918.89169,12.80000019
38919.89388,12.72999954
38920.89197,12.65999985
38921.89185,12.64999962
38922.89287,12.64999962
38923.89369,12.61999989
38924.88197,12.72999954
38925.89719,12.81000042
38926.88946,12.89000034
38927.89215,12.93999958
38928.88367,12.93999958
38929.88238,13
38930.88853,13.06999969
38931.88745,13.10000038
38932.89046,13.18999958
38933.89438,13.22000027
38934.88865,13.30000019
38935.89176,13.34000015
38936.89311,13.34000015
38937.89103,13.38000011
38938.89594,13.36999989
38939.88923,13.44999981
38940.89098,13.52000046
38941.88703,13.61999989
38942.88978,13.52999973
38943.89174,13.52999973
38944.89868,13.44999981
38945.89631,13.42000008
38946.8893,13.35000038
38947.89264,13.31999969
38948.88802,13.28999996
38949.89512,13.25
38950.89168,13.22999954
38951.90235,13.18000031
38952.88856,13.23999977
38953.89136,13.27000046
38954.8895,13.26000023
38955.89,13.28999996
38956.88906,13.31999969
38957.89628,13.30000019
38958.89286,13.30000019
38959.89018,13.35000038
38960.88771,13.31000042
38961.89696,13.32999992
38962.88923,13.19999981
38963.88644,13.31000042
38964.89127,13.27999973
38965.89027,13.18999958
38966.89404,13.17000008
38967.88844,13.10999966
38968.89851,13.10999966
38969.89444,13.10999966
38970.89185,13.07999992
38971.88693,13.06000042
38972.88544,13.03999996
38973.88958,13.05000019
38974.89228,12.93999958
38975.89633,12.96000004
38976.88728,12.92000008
38977.90043,12.85999966
38978.88644,12.78999996
38979.89162,12.67000008
38980.89188,12.59000015
38981.893,12.42000008
38982.89282,12.34000015
38983.89828,12.22000027
38984.89499,12.15999985
38985.89957,12.03999996
38986.8962,12.10000038
38987.88391,12.14000034
38988.87759,12
38989.88854,12.15999985
38990.89239,12.03999996
38991.88886,12.06000042
38992.89999,12.27999973
38993.8869,12.44999981
38994.89983,12.69999981
38995.90019,12.76000023
38996.89119,13.02000046
38997.89094,13.10999966
38998.888,13.27000046
38999.89132,13.17000008
39000.89111,13.42000008
39001.88996,13.56999969
39002.88627,13.68000031
39003.89635,13.60000038
39004.89527,13.63000011
39005.89431,13.78999996
39006.88741,13.75
39007.90094,13.75
39008.89635,13.78999996
39009.88577,13.78999996
39010.89191,13.72000027
39011.91147,13.38000011
39012.88686,13.02000046
39013.88378,13.10000038
39014.89698,13.01000023
39015.88724,12.94999981
39016.89159,13.01000023
39017.88542,13.06999969
39018.89432,13.14999962
39019.88757,13.10000038
39020.88951,13.18000031
39021.88766,13.19999981
39022.89383,13.23999977
39023.88784,13.31999969
39024.8899,13.38000011
39025.8942,13.43000031
39026.89853,13.55000019
39027.89473,13.60000038
39028.89477,13.65999985
39029.89049,13.76000023
39030.88685,13.81000042
39031.89472,13.84000015
39032.88932,13.89000034
39033.89518,13.81999969
39034.89301,13.86999989
39035.89002,13.96000004
39036.89208,13.86999989
39037.88386,13.84000015
39038.89268,13.89000034
39039.8992,13.88000011
39040.89102,13.81999969
39041.88008,13.84000015
39042.89642,13.84000015
39043.89425,13.80000019
39044.88947,13.60999966
39045.88515,13.53999996
39046.88003,13.40999985
39047.89006,13.32999992
39048.8921,13.25
39049.88726,13.18999958
39050.88582,13.07999992
39051.88447,13
39052.88622,12.93000031
39053.89155,12.92000008
39054.88053,12.84000015
39055.8903,12.65999985
39056.88844,12.31000042
39057.88708,12.14000034
39058.88886,12.14000034
39059.89052,12.17000008
39060.88853,12.27000046
39061.88333,12.27000046
39062.88459,12.07999992
39063.8873,12.11999989
39064.88056,12.13000011
39065.89446,11.96000004
39066.89658,11.85999966
39067.88591,11.69999981
39068.88415,11.64000034
39069.89424,11.84000015
39070.88537,12.10000038
39071.88514,12.44999981
39072.88802,12.65999985
39073.88154,12.93999958
39074.89462,13.18000031
39075.88663,13.35999966
39076.88606,13.48999977
39077.88261,13.64000034
39078.88666,13.77000046
39079.90079,13.89999962
39080.89116,14.05000019
39081.88421,14.11999989
39082.90043,14.23999977
39083.88098,14.36999989
39084.88082,14.46000004
39085.88936,14.60000038
39086.88903,14.64999962
39087.88858,14.77000046
39088.88666,14.88000011
39089.88944,14.96000004
39090.8812,14.88000011
39091.89581,14.59000015
39092.88426,14.07999992
39093.88788,13.64000034
39094.89168,13.35999966
39095.89529,13.19999981
39096.89055,13.10999966
39097.88823,13.10000038
39098.89783,13.02999973
39099.88926,12.89999962
39100.8819,12.75
39101.88709,12.57999992
39102.88853,12.55000019
39103.88196,12.56000042
39104.8915,12.57999992
39105.89306,12.60999966
39106.89211,12.69999981
39107.88094,12.77000046
39108.89136,12.78999996
39109.88374,12.92000008
39110.88591,12.89999962
39111.88602,13.03999996
39112.89438,13.03999996
39113.89457,13.09000015
39114.89614,13.13000011
39115.88688,13.17000008
39116.88643,13.18999958
39117.88438,13.27000046
39118.8875,13.34000015
39119.89304,13.43999958
39120.8903,13.47999954
39121.87912,13.53999996
39122.88912,13.56999969
39123.89454,13.63000011
39124.89894,13.68000031
39125.88278,13.73999977
39126.88532,13.78999996
39127.88654,13.77999973
39128.88664,13.75
39129.89164,13.85999966
39130.89079,13.67000008
39131.89289,13.97000027
39132.8841,14.01000023
39133.89493,14.03999996
39134.89577,14.10000038
39135.8905,14.10000038
39136.88447,14.01000023
39137.88651,13.93000031
39138.88644,13.82999992
39139.8866,13.69999981
39140.89108,13.64000034
39141.87726,13.55000019
39142.88691,13.47000027
39143.89076,13.39000034
39144.89574,13.27999973
39145.90157,13.10000038
39146.88581,12.93999958
39147.89082,12.73999977
39148.89328,12.60999966
39149.89239,12.48999977
39150.89661,12.40999985
39151.88728,12.30000019
39152.8893,12.19999981
39153.88394,11.97999954
39154.88636,12.07999992
39155.88903,11.97999954
39156.89134,11.65999985
39157.88703,12.76000023
39158.88838,11.14999962
39159.89962,12.22999954
39160.89339,11.75
39161.89392,12.10999966
39162.88311,12.35000038
39163.88571,12.61999989
39164.88884,12.85000038
39165.88206,13.10999966
39166.88533,13.73999977
39167.88716,14.15999985
39168.88349,14.46000004
39169.89917,14.72999954
39170.8927,14.80000019
39171.88579,14.77999973
39172.8932,14.84000015
39173.88681,14.64000034
39174.8924,14.61999989
39175.8787,14.65999985
39176.89532,14.63000011
39177.8865,14.59000015
39178.88797,14.48999977
39179.88406,14.39999962
39180.88631,14.26000023
39181.88602,14.10999966
39182.88345,14.11999989
39183.88414,14.10999966
39184.88881,14.05000019
39185.89459,13.97999954
39186.89648,13.81000042
39187.89236,13.68999958
39188.8892,13.72000027
39189.8923,13.72999954
39190.88131,13.69999981
39191.89127,13.76000023
39192.89298,13.77000046
39193.89796,13.75
39194.88427,13.81000042
39195.8804,13.85000038
39196.89353,14.11999989
39197.88481,14.02000046
39198.88937,13.96000004
39199.88674,14.23999977
39200.88425,13.89000034
39201.88733,14.18000031
39202.88662,14.14999962
39203.8955,14.25
39204.88671,14.28999996
39205.88287,14.35000038
39206.8874,14.43999958
39207.88337,14.52000046
39208.88242,14.56000042
39209.88768,14.63000011
39210.88444,14.60999966
39211.88727,14.43000031
39212.89023,14.27999973
39213.89246,14.34000015
39214.88772,14.38000011
39215.89618,14.28999996
39216.8847,14.71000004
39217.88829,15.02000046
39218.88539,15.28999996
39219.89345,15.51000023
39220.88425,15.84000015
39221.88629,15.96000004
39222.87884,16.20000076
39223.89075,16.30999947
39224.89492,16.52000046
39225.89058,16.40999985
39226.89391,16.55999947
39227.88944,16.45000076
39228.89125,16.20999908
39229.89287,16.05999947
39230.88315,15.94999981
39231.89195,15.94999981
39232.89214,15.93000031
39233.88729,15.84000015
39234.89631,15.82999992
39235.88411,15.72000027
39236.89269,15.60999966
39237.88508,15.53999996
39238.88805,15.36999989
39239.88943,15.34000015
39240.88993,15.30000019
39241.88904,15.15999985
39242.88227,14.84000015
39243.88675,14.68999958
39244.88276,14.60000038
39245.88376,14.56000042
39246.88933,14.53999996
39247.89408,14.51000023
39248.88483,14.22999954
39249.88691,14.03999996
39250.88307,13.76000023
39251.89214,13.28999996
39252.89639,13.39999962
39253.88511,13.76000023
39254.88675,13.46000004
39255.88474,13.35000038
39256.88022,13.31000042
39257.8902,13.17000008
39258.88998,13.14000034
39259.87965,13.13000011
39260.89743,13.39999962
39261.89155,13.61999989
39262.88674,13.68999958
39263.89555,13.89000034
39264.89261,14.02000046
39265.89464,14.27999973
39266.89441,14.36999989
39267.89244,14.19999981
39268.89158,14.39000034
39269.89106,14.43000031
39270.88381,14.52999973
39271.89492,14.51000023
39272.88646,14.64000034
39273.88987,14.72000027
39274.89283,14.77999973
39275.89117,14.77999973
39276.88672,14.78999996
39277.89435,14.75
39278.8968,14.80000019
39279.88681,14.72999954
39280.89806,14.73999977
39281.88895,14.73999977
39282.89514,14.72000027
39283.88711,14.68999958
39284.89259,14.71000004
39285.88804,14.72000027
39286.88954,14.75
39287.88737,14.72999954
39288.88663,14.68000031
39289.89213,14.43000031
39290.88405,13.93000031
39291.88435,13.55000019
39292.88857,13.15999985
39293.88568,12.80000019
39294.88508,12.35000038
39295.89465,11.80000019
39296.88863,10.06000042
39297.88515,8.180000305
39298.89219,6.739999771
39299.8907,5.309999943
39300.88506,4.829999924
39301.88654,4.78000021
39302.90009,4.079999924
39303.89592,3.779999971
39304.88001,3.529999971
39305.89321,3.339999914
39306.88848,3.450000048
39307.88781,3.450000048
39308.89272,3.380000114
39309.8869,3.220000029
39310.89138,4.900000095
39311.88887,6.449999809
39312.88998,7.78000021
39313.88902,8.859999657
39314.88505,9.630000114
39315.8853,10.02000046
39316.88779,10.09000015
39317.88439,10.14000034
39318.89375,9.890000343
39319.87859,9.770000458
39320.89662,9.25
39321.88645,8.06000042
39322.8925,5.099999905
39323.88145,3.359999895
39324.89178,3.329999924
39325.88896,3.24000001
39326.88886,3.289999962
39327.88474,3.269999981
39328.88874,2.900000095
39329.8863,3.170000076
39330.89024,3.940000057
39331.88645,4.679999828
39332.88686,4.389999866
39333.8826,4.860000134
39334.88637,6.139999866
39335.88836,6.880000114
39336.88939,6.599999905
39337.88278,7.179999828
39338.89082,8.319999695
39339.88414,8.829999924
39340.89118,8.279999733
39341.89825,8.229999542
39342.87936,7.71999979
39343.88771,7.28000021
39344.88645,7.28000021
39345.89863,7.260000229
39346.89384,7.389999866
39347.89467,8.619999886
39348.8919,9.729999542
39349.88516,10.36999989
39350.88172,10.77000046
39351.89297,10.73999977
39352.8923,11.02000046
39353.88801,11.48999977
39354.89499,11.56999969
39355.88931,11.64999962
39356.89787,11.86999989
39357.88978,12.01000023
39358.89307,12.13000011
39359.88911,12.28999996
39360.88848,12.03999996
39361.87996,11.18999958
39362.8889,11
39363.88181,9.619999886
39364.88592,9.760000229
39365.88635,9.920000076
39366.88478,9.989999771
39367.8788,10.30000019
39368.88847,10.46000004
39369.89758,10.51000023
39370.88689,10.60999966
39371.89512,10.71000004
39372.88176,10.68000031
39373.88998,10.65999985
39374.89242,10.25
39375.88526,9.819999695
39376.88482,9.479999542
39377.88124,9.039999962
39378.88816,9.180000305
39379.88189,9.340000153
39380.89848,9.420000076
39381.88314,9.510000229
39382.89272,9.609999657
39383.88632,9.670000076
39384.89739,9.800000191
39385.88732,9.819999695
39386.89635,9.859999657
39387.88658,9.880000114
39388.88822,9.970000267
39389.87639,10.03999996
39390.89689,10.11999989
39391.89246,10.18000031
39392.88868,10.19999981
39393.88309,10.26000023
39394.88887,10.35000038
39395.8876,10.44999981
39396.89545,10.52999973
39397.89119,10.56999969
39398.89218,10.56999969
39399.88292,10.65999985
39400.89339,10.72000027
39401.89289,10.75
39402.88464,10.72999954
39403.89075,10.57999992
39404.89584,10.63000011
39405.88909,10.28999996
39406.88982,9.800000191
39407.88265,9.93999958
39408.88732,10.10999966
39409.88714,10.15999985
39410.88625,10.23999977
39411.88604,10.39000034
39412.89125,10.40999985
39413.88888,10.46000004
39414.88103,10.46000004
39415.89052,10.57999992
39416.89212,10.60999966
39417.88772,10.68999958
